SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile
beishida_start1|g1-upper|r002|a,beishida_start1,1年级上,1,上,2,a,a,[ə],[ə; eɪ],n. 字母A;第一流的;学业成绩达最高标准的评价符号 abbr. [物]安(ampere),北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r003|am,beishida_start1,1年级上,1,上,3,am,am,[əm; æm],[əm; æm],abbr. 调幅 v. 是,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r004|an,beishida_start1,1年级上,1,上,4,an,an,[ən],[ən; æn],art. 一(在元音音素前),北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r005|ann,beishida_start1,1年级上,1,上,5,Ann,ann,[æn],[æn],n. 安(女子名),北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r006|ant,beishida_start1,1年级上,1,上,6,ant,ant,[ænt],[ænt],n. 蚂蚁,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r007|apple,beishida_start1,1年级上,1,上,7,apple,apple,[ˈæp(ə)l],[ˈæpl],"n. 苹果,苹果树,苹果似的东西;[美俚]炸弹,手榴弹,(棒球的)球;[美俚]人,家伙。",北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r008|bag,beishida_start1,1年级上,1,上,8,bag,bag,[bæɡ],[bæɡ],"n. 袋;猎获物;(俚)一瓶啤酒 vt. 猎获;把...装入袋中;占据,私吞;使膨大 vi. 松垂",北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r009|ball,beishida_start1,1年级上,1,上,9,ball,ball,[bɔːl],[bɔːl],n. 球;舞会 vt. 捏成球形 vi. 成团块,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r010|balloon,beishida_start1,1年级上,1,上,10,balloon,balloon,[bəˈluːn],[bəˈluːn],n. 气球 adj. 像气球般鼓起的 vt. 使像气球般鼓起;使激增 vi. 激增;膨胀如气球,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r011|banana,beishida_start1,1年级上,1,上,11,banana,banana,[bəˈnɑːnə],[bəˈnænə],n. 香蕉;喜剧演员;大鹰钩鼻,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r012|blue,beishida_start1,1年级上,1,上,12,blue,blue,[bluː],[bluː],"adj. 蓝色的;沮丧的,忧郁的;下流的 n. 蓝色;[复数](美国海、陆、空三军穿的)蓝色制服;蓝颜料;[the blue(s)][用作单数或复数]布鲁斯(歌曲)(一种伤感的美国黑人民歌 vi. 变成蓝色,呈蓝色 vt. 把...染成蓝色;使成蓝色;给...用上蓝剂;用上蓝剂于",北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r013|book,beishida_start1,1年级上,1,上,13,book,book,[bʊk],[bʊk],n. 书籍;卷;帐簿;名册;工作簿 vt. 预订;登记,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r014|boy,beishida_start1,1年级上,1,上,14,boy,boy,[bɔɪ],[bɔɪ],n. 男孩;男人,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r015|brown,beishida_start1,1年级上,1,上,15,brown,brown,[braʊn],[braʊn],"n. 褐色,棕色 adj. 棕色的,褐色的;太阳晒黑的 vt. 使变成褐色 vi. 变成褐色",北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r016|cake,beishida_start1,1年级上,1,上,16,cake,cake,[keɪk],[keɪk],n. 蛋糕;块状物;利益总额 vt. 使结块 vi. 结成块状,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r017|car,beishida_start1,1年级上,1,上,17,car,car,[kɑː(r)],[kɑːr],n. 汽车;车厢,北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r018|cat,beishida_start1,1年级上,1,上,18,cat,cat,[kæt],[kæt],"n. 猫,猫科动物",北师大版一年级起点一年级上.xlsx
beishida_start1|g1-upper|r019|chair,beishida_start1,1年级上,1,上,19,chair,chair,[tʃeə(r)],[tʃer],n. 椅子;讲座;(会议的)主席位;大学教授的职位 vt. 担任(会议的)主席;使...入座;使就任要职,北师大版一年级起点一年级上.xlsx
