SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile
renjiao_start1|g1-upper|r002|book,renjiao_start1,1年级上,1,上,2,book,book,[bʊk],[bʊk],n. 书籍;卷;帐簿;名册;工作簿 vt. 预订;登记,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r003|ruler,renjiao_start1,1年级上,1,上,3,ruler,ruler,[ˈruːlə(r)],[ˈruːlər],"n. 尺;统治者;[测] 划线板,划线的人",人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r004|pencil,renjiao_start1,1年级上,1,上,4,pencil,pencil,[ˈpens(ə)l],[ˈpensl],n. 铅笔;笔状物 vt. 用铅笔写;用眉笔涂 vi. 成铅笔状,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r005|schoolbag,renjiao_start1,1年级上,1,上,5,schoolbag,schoolbag,[ˈskuːlbæɡ],[ˈskuːlˌbæɡ],n. 书包,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r006|teacher,renjiao_start1,1年级上,1,上,6,teacher,teacher,[ˈtiːtʃə(r)],[ˈtiːtʃər],n. 教师;导师,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r007|i,renjiao_start1,1年级上,1,上,7,I,i,[aɪ],[aɪ],n. 碘元素;英语字母I pron. 我,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r008|have,renjiao_start1,1年级上,1,上,8,have,have,[həv],[həv; əv; hæv],aux. 已经 vt. 有;让;拿;从事;允许,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r009|a,renjiao_start1,1年级上,1,上,9,a,a,[ə],[ə; eɪ],n. 字母A;第一流的;学业成绩达最高标准的评价符号 abbr. [物]安(ampere),人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r010|an,renjiao_start1,1年级上,1,上,10,an,an,[ən],[ən; æn],art. 一(在元音音素前),人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r011|face,renjiao_start1,1年级上,1,上,11,face,face,[feɪs],[feɪs],n. 脸;表面;面子;面容;外观;威信 vi. 向;朝 vt. 面对;面向;承认;抹盖,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r012|ear,renjiao_start1,1年级上,1,上,12,ear,ear,[ɪə(r)],[ɪr],n. 耳朵;穗;听觉;倾听 vi. (美俚)听见;抽穗,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r013|eye,renjiao_start1,1年级上,1,上,13,eye,eye,[aɪ],[aɪ],"n. 眼睛;视力;眼光;见解,观点 vt. 注视,看",人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r014|nose,renjiao_start1,1年级上,1,上,14,nose,nose,[nəʊz],[noʊz],n. 鼻子;嗅觉;突出的部分;探问 vt. 嗅;用鼻子触 vi. 小心探索着前进;探问,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r015|mouth,renjiao_start1,1年级上,1,上,15,mouth,mouth,[maʊθ],[maʊθ],"n. 口,嘴;河口 vt. 做作地说,装腔作势地说;喃喃地说出 vi. 装腔作势说话",人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r016|this,renjiao_start1,1年级上,1,上,16,this,this,[ðɪs],[ðɪs],adj. 这;本;这个;今 pron. 这;这个;这里 adv. 这样地;这么,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r017|is,renjiao_start1,1年级上,1,上,17,is,is,[ɪz],[ɪz],v. 是(be的三单形式) n. 存在,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r018|my,renjiao_start1,1年级上,1,上,18,my,my,[maɪ],[maɪ],pron. 我的 int. 哎呀(表示惊奇等);喔唷,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r019|dog,renjiao_start1,1年级上,1,上,19,dog,dog,[dɒɡ],[dɔːɡ],n. 狗;丑女人;卑鄙的人;(俚)朋友 vt. 跟踪;尾随,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r020|bird,renjiao_start1,1年级上,1,上,20,bird,bird,[bɜːd],[bɜːrd],n. 鸟;家伙;羽毛球 vt. 向...喝倒彩;起哄 vi. 猎鸟;观察研究野鸟,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r021|tiger,renjiao_start1,1年级上,1,上,21,tiger,tiger,[ˈtaɪɡə(r)],[ˈtaɪɡər],n. 老虎;凶暴的人,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r022|monkey,renjiao_start1,1年级上,1,上,22,monkey,monkey,[ˈmʌŋki],[ˈmʌŋki],n. 猴子;顽童 vi. 胡闹;捣蛋 vt. 嘲弄,人教版一年级起点一年级上.xlsx
renjiao_start1|g1-upper|r023|cat,renjiao_start1,1年级上,1,上,23,cat,cat,[kæt],[kæt],"n. 猫,猫科动物",人教版一年级起点一年级上.xlsx
