SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile
waiyan_start1|g1-upper|r002|hello,waiyan_start1,1年级上,1,上,2,hello,hello,[həˈləʊ],[həˈləʊ],"n. 表示问候, 惊奇或唤起注意时的用语 int. 喂;哈罗",外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r003|hi,waiyan_start1,1年级上,1,上,3,hi,hi,[haɪ],[haɪ],int. 嗨!(表示问候或用以唤起注意),外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r004|aah,waiyan_start1,1年级上,1,上,4,aah,aah,[ɑː],['e 'e 'etʃ],先进攻击直升机(Advanced Attack Helicopter);不典型增生改变;美国催眠治疗师学会(American Institute of Hypnotherapy),外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r005|ooh,waiyan_start1,1年级上,1,上,5,ooh,ooh,[uː],[uː],int. (表示惊异、热心、高兴或不悦的叫声)哦!,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r006|i,waiyan_start1,1年级上,1,上,6,I,i,[aɪ],[aɪ],n. 碘元素;英语字母I pron. 我,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r007|am,waiyan_start1,1年级上,1,上,7,am,am,[əm; æm],[əm; æm],abbr. 调幅 v. 是,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r008|i'm,waiyan_start1,1年级上,1,上,8,I'm,i'm,,,abbr. 我是(缩写),外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r009|i am,waiyan_start1,1年级上,1,上,9,I am,i am,,,我是;这就是我;唯我是问,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r010|goodbye,waiyan_start1,1年级上,1,上,10,goodbye,goodbye,[ˌɡʊdˈbaɪ],[ˌɡʊdˈbaɪ],int. 再见 放弃 告别,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r011|bye,waiyan_start1,1年级上,1,上,11,bye,bye,[baɪ],[baɪ],n. 轮空;次要的东西 int. 再见 adj. 次要的,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r012|how are you?,waiyan_start1,1年级上,1,上,12,How are you?,how are you?,[haʊ ɑr ju],[haʊ ɑr ju],你身体好吗?,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r013|woof,waiyan_start1,1年级上,1,上,13,woof,woof,[wʊf],[wʊf],n. 纬线;织物;低吠声 vi. 发出低吠声;发低音,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r014|no,waiyan_start1,1年级上,1,上,14,no,no,[nəʊ],[noʊ],adv. 不 adj. 没有;不是 n. 不;否决票 abbr. 数字(number);元素锘(nobelium)的符号,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r015|yes,waiyan_start1,1年级上,1,上,15,yes,yes,[jes],[jes],"n. 是(表示肯定) adv. 是, 是的",外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r016|sorry,waiyan_start1,1年级上,1,上,16,sorry,sorry,[ˈsɒri],[ˈsɑːri],"adj. 遗憾的;对不起的,抱歉的 int. 对不起,抱歉(表示委婉的拒绝等)",外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r017|fine,waiyan_start1,1年级上,1,上,17,fine,fine,[faɪn],[faɪn],"n. 罚款 adj. 好的;优良的;细小的,精美的;健康的;晴朗的 vt. 罚款;澄清 adv. 很好地;精巧地",外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r018|thank,waiyan_start1,1年级上,1,上,18,thank,thank,[θæŋk],[θæŋk],n. 感谢 vt. 感谢 int. 谢谢,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r019|you,waiyan_start1,1年级上,1,上,19,you,you,[ju],[juː; jə],pron. 你;你们,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r020|what,waiyan_start1,1年级上,1,上,20,what,what,[wɒt],[wʌt],"pron. 什么;多么;多少 adv. 到什么程度,在哪一方面 adj. 什么;多么;何等 int. 什么;多么",外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r021|is,waiyan_start1,1年级上,1,上,21,is,is,[ɪz],[ɪz],v. 是(be的三单形式) n. 存在,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r022|what's,waiyan_start1,1年级上,1,上,22,what's,what's,,,...是什么(等于what is);...有什么(等于what has),外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r023|what is,waiyan_start1,1年级上,1,上,23,what is,what is,,,[计] whatis命令,外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r024|your,waiyan_start1,1年级上,1,上,24,your,your,[jɔː(r); jə(r)],[jʊr; jər],"pron. 你的,你们的",外研版一年级起点一年级上.xlsx
waiyan_start1|g1-upper|r025|name,waiyan_start1,1年级上,1,上,25,name,name,[neɪm],[neɪm],"n. 名称,名字;姓名;名誉 vt. 命名,任命;指定;称呼;提名;叫出 adj. 姓名的;据以取名的",外研版一年级起点一年级上.xlsx
