NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV000713,reused-existing-stable,mammal,哺乳动物,哺乳动物,A whale is a mammal.,鲸是哺乳动物。,,[ˈmæm(ə)l],[ˈmæml],stage::third-party-primary,002193,41c4ee9ef25b865f893f73c794ad2db440b3078e379572cb3a4bdc4bec0c9a35,migrated-curated,rj_start1:curation
KV000714,reused-existing-stable,insect,昆虫,昆虫,A bee is an insect.,蜜蜂是昆虫。,,[ˈɪnsekt],[ˈɪnsekt],stage::third-party-primary,001173,45017cdf97ed1b00e5555dc286d53495a6d78fff801aefb6e0d8853c71fe9527,migrated-curated,rj_start1:curation
KV000715,reused-existing-stable,penguin,企鹅,企鹅,Penguins can swim well.,企鹅很会游泳。,,[ˈpeŋɡwɪn],[ˈpeŋɡwɪn],stage::third-party-primary,002264,0ab849efba61023f128b6c6df17767252c61f6f4da1129759563578521491333,migrated-curated,rj_start1:curation
KV000716,reused-existing-stable,shark,鲨鱼,鲨鱼,A shark lives in the sea.,鲨鱼生活在海里。,,[ʃɑːk],[ʃɑːrk],stage::third-party-primary,001698,e6ed1d378cea4ea1897d1007dd16d58be0aa82696ed08676d30bd268edfe1240,migrated-curated,rj_start1:curation
KV000717,reused-existing-stable,whale,鲸,鲸,A whale is a large mammal.,鲸是一种大型哺乳动物。,,[weɪl],[weɪl],stage::third-party-primary,001451,e82d6633d86ec46bf19611e2daecf6d52a389afdf50031fdc2e23f0c083576fe,migrated-curated,rj_start1:curation
KV000720,reused-existing-stable,spend,花费；度过,花费；度过,We spent two days in Beijing.,我们在北京度过了两天。,,[spend],[spend],stage::third-party-primary,001000,98b6c81fa6b6be014fae02d0c1c6cddd02d28e9ec06a28b7706085868524fa18,migrated-curated,rj_start1:curation
KV000722,reused-existing-stable,peanut,花生,花生,Elephants can eat peanuts.,大象可以吃花生。,,[ˈpiːnʌt],[ˈpiːnʌt],stage::third-party-primary,001273,211b580fda492465ccbe5c856f294db2ba393ec03b762513457549d32081fa44,migrated-curated,rj_start1:curation
KV000724,reused-existing-stable,tusk,象牙；长牙,象牙；长牙,An elephant has two tusks.,大象有两根象牙。,,[tʌsk],[tʌsk],stage::third-party-primary,002459,528011c147118a18ed06eed06a8bbcf39d1dd84aaafb0ee5ed05fba5a5f973d5,migrated-curated,rj_start1:curation
KV000725,reused-existing-stable,Africa,非洲,非洲,Many elephants live in Africa.,许多大象生活在非洲。,,[ˈæfrɪkə],[ˈæfrɪkə],stage::third-party-primary,001341,b686512725082d9b44cf70874dde9c34bc12f57b7106f4d5426859a571315cad,migrated-curated,rj_start1:curation
KV000726,reused-existing-stable,Asia,亚洲,亚洲,China is in Asia.,中国在亚洲。,,[ˈeɪʒə],[ˈeɪʒə],stage::third-party-primary,001346,b5317de3731bad678a305babf56db9462b7cfd3bd80be64a038e49ce885edeff,migrated-curated,rj_start1:curation
KV000727,reused-existing-stable,smart,聪明的；机灵的,聪明的；机灵的,Elephants are very smart.,大象很聪明。,,[smɑːt],[smɑːrt],stage::third-party-primary,001107,1aa7313ee3822e0095a4260d87aef8a3ded4e97ac34a18c73530b0d95b1b446d,migrated-curated,rj_start1:curation
KV000728,reused-existing-stable,scared,害怕的,害怕的,I was scared of the big dog.,我害怕那只大狗。,,[skeəd],[skerd],stage::third-party-primary,001041,73f9f59d2e1b49dcedabe6e88bcf79460ffd056f14fbf554dffb4a42bdf456b5,migrated-curated,rj_start1:curation
KV000731,reused-existing-stable,proud,自豪的,自豪的,My parents are proud of me.,我的父母为我自豪。,,[praʊd],[praʊd],stage::third-party-primary,000995,0d28a8dab06dea8d4ee2d2bea54806c2e262137bb72746a283c794396434dd35,migrated-curated,rj_start1:curation
KV000738,reused-existing-stable,test,考试；测试,考试；测试,I have an English test tomorrow.,我明天有英语考试。,,[test],[test],stage::third-party-primary,001201,6705d8392f2d6b8bc1dcc40a2acabddf5cc4d93805f980245df5c6148b4e2cec,migrated-curated,rj_start1:curation
KV000739,reused-existing-stable,competition,比赛；竞赛,比赛；竞赛,She won the writing competition.,她赢得了写作比赛。,,[ˌkɒmpəˈtɪʃn],[ˌkɑːmpəˈtɪʃn],stage::third-party-primary,001241,f98108cfea137f7d1fec5a100aa08b1c9e8e2c1f66bdf7a17500ee4bc1af47b9,migrated-curated,rj_start1:curation
KV000740,reused-existing-stable,inventor,发明家,发明家,The inventor made a new machine.,这位发明家制造了一台新机器。,,[ɪnˈventə(r)],[ɪnˈventər],stage::third-party-primary,001381,b2bb86d06957cc50c1f7f4d55057836bc50cac6f1a1b4e3cc2c17e1fa397c91b,migrated-curated,rj_start1:curation
KV000741,reused-existing-stable,artist,艺术家,艺术家,The artist paints beautiful pictures.,这位艺术家画漂亮的画。,,[ˈɑːtɪst],[ˈɑːrtɪst],stage::third-party-primary,001226,93465d26e48f6264d42f122de78b1cace0960c5d8140da1f767a9424e2959fbf,migrated-curated,rj_start1:curation
KV000742,reused-existing-stable,scientist,科学家,科学家,The scientist studies animals.,这位科学家研究动物。,,[ˈsaɪəntɪst],[ˈsaɪəntɪst],stage::third-party-primary,001104,adf57dfb882ec791937a10c937ff28ff12ceb0dfc0101c767625f516b5c6b1d1,migrated-curated,rj_start1:curation
KV000743,reused-existing-stable,poet,诗人,诗人,The poet wrote many poems.,这位诗人写了很多诗。,,[ˈpəʊɪt],[ˈpoʊət],stage::third-party-primary,002284,8125c81bee56e654418ff6228ff5de2f55e644798bbabcd7e49c8be524ca5c28,migrated-curated,rj_start1:curation
KV000747,reused-existing-stable,poem,诗,诗,We read a poem in class.,我们在课堂上读了一首诗。,,[ˈpəʊɪm],[ˈpoʊəm],stage::third-party-primary,001406,0637569b0163bd2137fe9ad5c40579a533eb6b78313ebf2a5db5e53a668a04ce,migrated-curated,rj_start1:curation
KV000748,reused-existing-stable,invention,发明；发明物,发明；发明物,This invention changed people's lives.,这项发明改变了人们的生活。,,[ɪnˈvenʃn],[ɪnˈvenʃn],stage::third-party-primary,001617,0d3d709ec50040c20f8f605316e4636219c169159f8d9f97084bd71be6856066,migrated-curated,rj_start1:curation
KV000749,reused-existing-stable,invent,发明,发明,Who invented this machine?,谁发明了这台机器？,,[ɪnˈvent],[ɪnˈvent],stage::third-party-primary,001256,80ed03915c32953adc4db5bf76f7667c3e37b124ccc46abad8ec2f8fa43ed603,migrated-curated,rj_start1:curation
KV000751,reused-existing-stable,university,大学,大学,She studied at a famous university.,她在一所著名大学学习。,,[ˌjuːnɪˈvɜːsəti],[ˌjuːnɪˈvɜːrsəti],stage::third-party-primary,001748,c86a77669f895909294a816835b22be34f87a39f3b665fa3562db09799279571,migrated-curated,rj_start1:curation
KV000752,reused-existing-stable,deaf,聋的；失聪的,聋的；失聪的,The girl became deaf when she was young.,这个女孩小时候失聪了。,,[def],[def],stage::third-party-primary,001244,52cb3c7f0d5adb2c5681e1880f35e78c3b250402e82a09dec7de99b73220a533,migrated-curated,rj_start1:curation
KV000753,reused-existing-stable,blind,盲的；失明的,盲的；失明的,He is blind but very independent.,他虽然失明但很独立。,,[blaɪnd],[blaɪnd],stage::third-party-primary,001147,0250e5f463e2c72709c4a90a137d758f51c03eaaa1716d5556af9118005eae29,migrated-curated,rj_start1:curation
KV000756,reused-existing-stable,ice lantern,冰灯,冰灯,We saw beautiful ice lanterns.,我们看到了漂亮的冰灯。,,,,stage::third-party-primary,002600,67df70971c66c5bff68cd9876cdbac772a3f43437433c783de61c3def8cb004c,migrated-curated,rj_start1:curation
KV000759,reused-existing-stable,hear,听见；听到,听见；听到,I can hear the birds.,我能听见鸟叫。,,[hɪə(r)],[hɪr],stage::third-party-primary,000742,1fd00b577a93cc340686c70ee5ab34d208ca59fa4cd075b617d0ee5966afa19d,migrated-curated,rj_start1:curation
KV000760,reused-existing-stable,pen pal,笔友,笔友,My pen pal lives in Canada.,我的笔友住在加拿大。,,[ˈpen pæl],[ˈpen pæl],stage::third-party-primary,001482,d3c9b746bad553d6ec147874665d6c8c3f37fc3d2c29e9952471e195dbed714f,migrated-curated,rj_start1:curation
KV000762,reused-existing-stable,pity,遗憾；可惜,遗憾；可惜,What a pity!,真遗憾！,,[ˈpɪti],[ˈpɪti],stage::third-party-primary,002278,72b53ee8ad9517adbc3584a369db5c4231074de459a3926addc8b1e91e531a73,migrated-curated,rj_start1:curation
KV000763,reused-existing-stable,prize,奖品；奖项,奖品；奖项,She won first prize.,她获得了一等奖。,,[praɪz],[praɪz],stage::third-party-primary,001102,5f6ea4c1d6f6dbe20c01b9c3b5ad7e49aad719053a934a65164e3445aad5e3ac,migrated-curated,rj_start1:curation
KV000765,reused-existing-stable,quite,很；相当,很；相当,The city is quite beautiful.,这座城市相当漂亮。,,[kwaɪt],[kwaɪt],stage::third-party-primary,001281,efac61c18bd2a38d43d3fff2da3f02a4c8f1e2c482c87a3eca16aa8fca4f8f1a,migrated-curated,rj_start1:curation
KV000766,reused-existing-stable,scarf,围巾,围巾,I wear a scarf in winter.,我冬天戴围巾。,,[skɑːf],[skɑːrf],stage::third-party-primary,001042,fb9b2bdb4018b036bf034b3f4a63ebddc54d2e8ad87c0da0185a02ac60e7332b,migrated-curated,rj_start1:curation
KV000768,reused-existing-stable,pupil,小学生；学生,小学生；学生,He is a primary school pupil.,他是一名小学生。,,[ˈpjuːp(ə)l],[ˈpjuːpl],stage::third-party-primary,000828,d9ce3f9a47a464314a22134812cfc1b5efad60c8dd51c7b4442675614a40d006,migrated-curated,rj_start1:curation
KV000769,reused-existing-stable,arrive,到达,到达,We arrived in Toronto yesterday.,我们昨天到达多伦多。,,[əˈraɪv],[əˈraɪv],stage::third-party-primary,001060,b21601279b3aa74d2f1dbae127ecf73cd00212782842826fb73bf752f357a040,migrated-curated,rj_start1:curation
KV000771,reused-existing-stable,wardrobe,衣柜,衣柜,My clothes are in the wardrobe.,我的衣服在衣柜里。,,[ˈwɔːdrəʊb],[ˈwɔːrdroʊb],stage::third-party-primary,001448,4afd9057c11f79fdc2a7d4d634df405d03e31cc81077cf3ddb34c9d51e736762,migrated-curated,rj_start1:curation
KV000772,reused-existing-stable,show ... around,带……参观,带……参观,I will show you around our school.,我会带你参观我们的学校。,,,,stage::third-party-primary,001814,9451a963125221c5f0b889ed20b078c615311371b9dad4e82073eb0a10a8cd90,migrated-curated,rj_start1:curation
KV000773,reused-existing-stable,Queen's Park,皇后公园,皇后公园,We visited Queen's Park yesterday.,我们昨天参观了皇后公园。,,,,stage::third-party-primary,002828,abf80d66e8c72894d44ca67fbd31a51d285b62d293b0d60efffce1060a20889f,migrated-curated,rj_start1:curation
KV000774,reused-existing-stable,art gallery,美术馆,美术馆,We saw many paintings at the art gallery.,我们在美术馆看到了许多画。,,,,stage::third-party-primary,002499,25eb6bb75ef7ea2ff68841722b808df296a37aa592a8f8845c6eb8e0a34de1c2,migrated-curated,rj_start1:curation
KV000775,reused-existing-stable,public library,公共图书馆,公共图书馆,We read books at the public library.,我们在公共图书馆看书。,,,,stage::third-party-primary,002673,4bb3da0d48ee2444d287efc32ffe81ffe04150b53739960f34c040d73fe86fe0,migrated-curated,rj_start1:curation
KV000776,reused-existing-stable,downtown,市中心；在市中心,市中心；在市中心,We took the subway downtown.,我们乘地铁去了市中心。,,[ˌdaʊnˈtaʊn],[ˌdaʊnˈtaʊn],stage::third-party-primary,002050,c3e38ba3975ab2cc93c06b4a84653fb9de0a99ad3f430aa7bfd98094275ece8b,migrated-curated,rj_start1:curation
KV000777,reused-existing-stable,Lake Ontario,安大略湖,安大略湖,Toronto is beside Lake Ontario.,多伦多在安大略湖畔。,,,,stage::third-party-primary,002610,50af5a416315aa305e9a9b79a9521e157fc065aea248e761598f7aee97259c1b,migrated-curated,rj_start1:curation
KV000778,reused-existing-stable,stadium,体育场,体育场,We watched a game at the stadium.,我们在体育场看了一场比赛。,,[ˈsteɪdiəm],[ˈsteɪdiəm],stage::third-party-primary,002402,7510ef3f358425653e228d19e86d93210d70fb400653c38b2dd92f09b382ba23,migrated-curated,rj_start1:curation
KV000780,reused-existing-stable,sandwich,三明治,三明治,I had a sandwich for lunch.,我午饭吃了一个三明治。,,[ˈsænwɪtʃ; ˈsænwɪdʒ],[ˈsænwɪtʃ; ˈsænwɪdʒ],stage::third-party-primary,000888,e942f520d9a12b8b9fd5cd090fbb6dbf6310543ee06563521b926abb90714f82,migrated-curated,rj_start1:curation
KV000781,reused-existing-stable,top,顶部；顶端,顶部；顶端,We went to the top of the tower.,我们去了塔顶。,,[tɒp],[tɑːp],stage::third-party-primary,001202,fbca11fb749976358b0561b6753243fd1dd18dd1deb8990e8f861126882f03ae,migrated-curated,rj_start1:curation
KV000785,reused-existing-stable,at least,至少,至少,I read for at least twenty minutes.,我至少阅读二十分钟。,,,,stage::third-party-primary,001769,088ba66572969fffa5da5951235f866ae441ad0b2bbd6db32dd9e2c1ce0edd7b,migrated-curated,rj_start1:curation
KV000786,reused-existing-stable,talk about,谈论；讨论,谈论；讨论,We talked about healthy habits.,我们讨论了健康习惯。,,,,stage::third-party-primary,001492,d495b01f85aedfcc85ec6ba0ca3c6778cb52834e3cf4af53cbc9c1674fafb683,migrated-curated,rj_start1:curation
KV000787,reused-existing-stable,hockey,冰球；曲棍球,冰球；曲棍球,Hockey is popular in Canada.,冰球在加拿大很受欢迎。,,[ˈhɒki],[ˈhɑːki],stage::third-party-primary,002138,76408eedd8ff06dc222123a2df82f7d5a81ae543edbf6823963e6db1fac9025a,migrated-curated,rj_start1:curation
KV000788,reused-existing-stable,beaver,海狸,海狸,The beaver lives near water.,海狸生活在水边。,,[ˈbiːvə(r)],[ˈbiːvər],stage::third-party-primary,001931,14a2429072717545171ed4b5e0a15ff1b1ad28502cdb3c8a1f3fea591ef339fd,migrated-curated,rj_start1:curation
KV000789,reused-existing-stable,raccoon,浣熊,浣熊,A raccoon has a black mask.,浣熊脸上有黑色的斑纹。,,[rəˈkuːn],[ræˈkuːn],stage::third-party-primary,002314,ec0fd2332508c4a0635cbd7151e85771bda9f71c78d22b894c3b558768bec8ed,migrated-curated,rj_start1:curation
