NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV001835,new-third-party-stable,grandpa,爷爷；外公,爷爷；外公,Grandpa takes me to the park.,爷爷带我去公园。,,[ˈɡrænpɑː],[ˈɡrænpɑː],stage::third-party-primary,000872,d1018a1f1b077a02ad30f697bd24fd11fa9f9b45f74ff402da68b8146e92a9af,model-curated-pending-review,third-party-learner-content-v1
KV001836,new-third-party-stable,grandson,孙子；外孙,孙子；外孙,Their grandson likes drawing.,他们的孙子喜欢画画。,,[ˈɡrænsʌn],[ˈɡrænsʌn],stage::third-party-primary,002119,adac9a1782c78ea9ae3eccb459bba4085b92139d3f026b6bc9b6345fa2b752a5,model-curated-pending-review,third-party-learner-content-v1
KV001837,new-third-party-stable,granny,奶奶；外婆,奶奶；外婆,Granny reads me a story at night.,奶奶晚上给我读故事。,,[ˈɡræni],[ˈɡræni],stage::third-party-primary,002120,53036238658802a06990e364d8f136e6f72d4fe23f6eff242b4069392fa3ea65,model-curated-pending-review,third-party-learner-content-v1
KV001838,new-third-party-stable,grape,葡萄,葡萄,I ate a sweet grape.,我吃了一颗甜葡萄。,,,,stage::third-party-primary,000908,f0bdd40a077d22f0f989d40d585480b3ffb3a6597005d921ad70df24590fb009,model-curated-pending-review,third-party-learner-content-v1
KV001839,new-third-party-stable,grassland,草原；草地,草原；草地,Horses ran across the grassland.,马儿跑过草原。,,,,stage::third-party-primary,002121,73f900fdad8006ffd5bd7adaaf5d6a889e51218040c5a3a3a0596f76aea2935b,model-curated-pending-review,third-party-learner-content-v1
KV001840,new-third-party-stable,gray,灰色；灰色的,灰色；灰色的,The sky looks gray today.,今天的天空看起来是灰色的。,,[ɡreɪ],[ɡreɪ],stage::third-party-primary,002122,a4265faea05f273115a873b730b64b6e74cebc4390bfa26702f10a26adda6dfd,model-curated-pending-review,third-party-learner-content-v1
KV001841,new-third-party-stable,Great Britain,大不列颠,大不列颠,Great Britain includes England Scotland and Wales.,大不列颠包括英格兰、苏格兰和威尔士。,,,,stage::third-party-primary,002586,75acfd3455657f4a514d914e1e306beea194e4beaecdc5fb989564cd37a39550,model-curated-pending-review,third-party-learner-content-v1
KV001842,new-third-party-stable,Great Wall,长城,长城,We walked on the Great Wall.,我们在长城上走了走。,,,,stage::third-party-primary,001792,d862b0b4876956e46a0860311a35f99a3333c58a718578df6a88d3b142b9357e,model-curated-pending-review,third-party-learner-content-v1
KV001843,new-third-party-stable,green beans,四季豆；青豆,四季豆；青豆,We cooked green beans for dinner.,我们晚饭做了四季豆。,,,,stage::third-party-primary,002587,68297090540337afd76e4123bbf2d562fa2d2685d391c94f283f35fdde492a2d,model-curated-pending-review,third-party-learner-content-v1
KV001844,new-third-party-stable,greet,问候；打招呼,问候；打招呼,We greet our teacher every morning.,我们每天早上向老师问好。,,[ɡriːt],[ɡriːt],stage::third-party-primary,002123,053d2a1e05d8ef95600ade244f9b0849c4bbfd7c5f24cacaf6abc56f745e487a,model-curated-pending-review,third-party-learner-content-v1
KV001845,new-third-party-stable,greeting,问候；招呼,问候；招呼,She gave me a warm greeting.,她热情地向我问好。,,[ˈɡriːtɪŋ],[ˈɡriːtɪŋ],stage::third-party-primary,001601,1cb0bb0a4862248e984194c981a53eb4b7baa641afcff5c06808307edab42e51,model-curated-pending-review,third-party-learner-content-v1
KV001846,new-third-party-stable,grey,灰色；灰色的,灰色；灰色的,The clouds are grey this morning.,今天早上的云是灰色的。,,[ɡreɪ],[ɡreɪ],stage::third-party-primary,001253,3f12c1516875dd56a262799b18288a1bd415f3b523afeff3dc8591b79c159370,model-curated-pending-review,third-party-learner-content-v1
KV001847,new-third-party-stable,grocery,食品杂货；杂货,食品杂货；杂货,We bought some grocery items for dinner.,我们买了一些晚餐用的食品杂货。,,[ˈɡrəʊsəri],[ˈɡroʊsəri],stage::third-party-primary,002124,85f83b4e7fab7adb134cf0e3ffe5a215511252ca70f554438f58578507e93293,model-curated-pending-review,third-party-learner-content-v1
KV001848,new-third-party-stable,ground,地面；土地,地面；土地,The ball fell onto the ground.,球掉到了地上。,,[ɡraʊnd],[ɡraʊnd],stage::third-party-primary,000949,afdd0ba933e38f6144ef1d5f3ffa7a95dca708b77e08633428d3177301e91799,model-curated-pending-review,third-party-learner-content-v1
KV001849,new-third-party-stable,group,组；小组,组；小组,We worked in a small group.,我们以小组形式一起做事。,,[ɡruːp],[ɡruːp],stage::third-party-primary,001168,c2f721b243f754e4244cb445ce5300b18b7b9723580bbb5061411ef52255e622,model-curated-pending-review,third-party-learner-content-v1
