NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV001635,new-third-party-stable,drive away,赶走；驱赶,赶走；驱赶,We shouted to drive away the birds.,我们大声喊叫把鸟赶走。,,,,stage::third-party-primary,002551,66794d40245c0bc298cadd6ec196145ac6028fd4cc6c23da4c94492c7eae329b,model-curated-pending-review,third-party-learner-content-v1
KV001636,new-third-party-stable,drum,鼓,鼓,He played the drum in the school band.,他在学校乐队里打鼓。,,[drʌm],[drʌm],stage::third-party-primary,001026,e6ccc28de65c79668a82bb49b9355dbf6489553f378f169f2b98cd9d67ebd757,model-curated-pending-review,third-party-learner-content-v1
KV001637,new-third-party-stable,drummer,鼓手,鼓手,The drummer kept a steady beat.,鼓手保持着稳定的节拍。,,[ˈdrʌmə(r)],[ˈdrʌmər],stage::third-party-primary,002055,1f5507980cfafdd817364436b268fdf8a09a550e7a1e43d8c7828dc866445a1c,model-curated-pending-review,third-party-learner-content-v1
KV001638,new-third-party-stable,duckling,小鸭子,小鸭子,The duckling followed its mother.,小鸭子跟着它的妈妈。,,[ˈdʌklɪŋ],[ˈdʌklɪŋ],stage::third-party-primary,001519,127856c277c94122a3d60ae71c2d46c7de93ab1569847722f96ed07e45d5f12c,model-curated-pending-review,third-party-learner-content-v1
KV001639,new-third-party-stable,Dunvegan Castle,Dunvegan Castle（城堡名）,Dunvegan Castle（城堡名）,We visited Dunvegan Castle in Scotland.,我们参观了苏格兰的Dunvegan Castle。,,,,stage::third-party-primary,002552,188e62133aeec153f0a3f38e516834b0290803a33e96eae78bc8b1188fdec341,model-curated-pending-review,third-party-learner-content-v1
KV001640,new-third-party-stable,during,在……期间；在……的时候,在……期间；在……的时候,Please stay quiet during the test.,考试期间请保持安静。,,[ˈdjʊərɪŋ],[ˈdʊrɪŋ],stage::third-party-primary,001027,851f533521ace72603eeb26fe1daf5efee7c6f64f05c3f7550e756bcd3c34c67,model-curated-pending-review,third-party-learner-content-v1
KV001641,new-third-party-stable,dust,掸去灰尘；除尘,掸去灰尘；除尘,I dust my desk every Friday.,我每周五给书桌除尘。,,[dʌst],[dʌst],stage::third-party-primary,001582,53f798e0d5d5dbc0c6388090d3bba63fb1835b573b7d275cd058528f5502b054,model-curated-pending-review,third-party-learner-content-v1
KV001642,new-third-party-stable,DVD,DVD；数字光盘,DVD；数字光盘,We watched the film on DVD.,我们用DVD看了这部电影。,,[ˌdiː viː ˈdiː],[ˌdiː viː ˈdiː],stage::third-party-primary,001368,7e57ce7626e47009652247eb7710088e3c31d15b855d80ad6e984a25ba663204,model-curated-pending-review,third-party-learner-content-v1
KV001643,new-third-party-stable,e-book,电子书,电子书,I read an e-book on my tablet.,我在平板电脑上读了一本电子书。,,[ˈiː bʊk],[ˈiː bʊk],stage::third-party-primary,001782,46db2f1b7f55b6d8887db548fca3d62b131d2553cce2fe06fee215fbf3bba333,model-curated-pending-review,third-party-learner-content-v1
KV001644,new-third-party-stable,e-card,电子贺卡,电子贺卡,I sent Grandma an e-card for her birthday.,我给奶奶发了一张生日电子贺卡。,,[ˈiː kɑːd],[ˈiː kɑːrd],stage::third-party-primary,002553,e02ce94fa5e82da31b542dcad9ee3b1b2d2fb46107582be04e0ade49e21f4f9e,model-curated-pending-review,third-party-learner-content-v1
KV001645,new-third-party-stable,e-friend,网友；网上朋友,网友；网上朋友,My e-friend lives in another city.,我的网友住在另一个城市。,,[ˈiː frend],[ˈiː frend],stage::third-party-primary,001783,c962fb78621cd5184a7bddb7655ec1af1800d57426cd4b57c41d69fa5bd8a1fb,model-curated-pending-review,third-party-learner-content-v1
KV001646,new-third-party-stable,easily,容易地；轻易地,容易地；轻易地,She solved the puzzle easily.,她很容易地解开了这个谜题。,,[ˈiːzəli],[ˈiːzəli],stage::third-party-primary,001520,45c1eb913d025f2c0668b373d36d023307dad7203aca29a8c52c8d468ef37640,model-curated-pending-review,third-party-learner-content-v1
KV001647,new-third-party-stable,Easter,复活节,复活节,Children look for eggs at Easter.,孩子们在复活节寻找彩蛋。,,[ˈiːstə(r)],[ˈiːstər],stage::third-party-primary,001159,3e2dfec3d95a93e8107de6e4f96233e35093cba517f74682c8f15ffd507c7607,model-curated-pending-review,third-party-learner-content-v1
KV001648,new-third-party-stable,Easter Bunny,复活节兔子,复活节兔子,The Easter Bunny brought colorful eggs.,复活节兔子带来了彩色的蛋。,,,,stage::third-party-primary,001784,e536796f2a25eff70158115834772021aed523fb9e85a2c3e672832af9771a40,model-curated-pending-review,third-party-learner-content-v1
KV001649,new-third-party-stable,eat out,在外面吃饭；外出就餐,在外面吃饭；外出就餐,We sometimes eat out on Friday night.,我们有时星期五晚上外出吃饭。,,,,stage::third-party-primary,002554,9a5b7bad6f99e796aa80d1f17621144ade2237c5a074564a23dff3e9001305cb,model-curated-pending-review,third-party-learner-content-v1
KV001650,new-third-party-stable,Edinburgh,爱丁堡（英国城市）,爱丁堡（英国城市）,Edinburgh is a city in Scotland.,爱丁堡是苏格兰的一座城市。,,['edinbərə],['edinbərə],stage::third-party-primary,002056,c7a29f0c151a10a246afd3019b1ed729475482c309261a056a7158c0a72a0226,model-curated-pending-review,third-party-learner-content-v1
KV001651,new-third-party-stable,Edison,爱迪生（美国发明家）,爱迪生（美国发明家）,Edison was a famous American inventor.,爱迪生是一位著名的美国发明家。,,,,stage::third-party-primary,002057,690ef775280b5e364eb3ce3c611ddd0f4e14008a766855424590d69c03399eac,model-curated-pending-review,third-party-learner-content-v1
KV001652,new-third-party-stable,eggplants,茄子,茄子,We cooked eggplants with tomatoes.,我们把茄子和西红柿一起做了。,,['egplɑːnts],['ɛɡplænts],stage::third-party-primary,002058,b8c681c7ebf084d3c6f1f8c59369f9a19b8e74a0bb8266b073da489669c889c9,model-curated-pending-review,third-party-learner-content-v1
KV001653,new-third-party-stable,Egypt,埃及,埃及,The Nile River runs through Egypt.,尼罗河流经埃及。,,[ˈiːdʒɪpt],[ˈiːdʒɪpt],stage::third-party-primary,002059,7dbf2b0b9735fa15ba1b1e19e495dc72892165b2ec8d085c7f5f7f6ba6e516c5,model-curated-pending-review,third-party-learner-content-v1
KV001654,new-third-party-stable,eighteen,十八,十八,There are eighteen students in the room.,房间里有十八名学生。,,[ˌeɪˈtiːn],[ˌeɪˈtiːn],stage::third-party-primary,000806,dbc817bc6fbb40f7869093a93c25ee7542d58dc6b3f3b50d67cc81deddd0c0df,model-curated-pending-review,third-party-learner-content-v1
KV001655,new-third-party-stable,eighteenth,第十八,第十八,Today is her eighteenth birthday.,今天是她十八岁生日。,,[ˌeɪˈtiːnθ],[ˌeɪˈtiːnθ],stage::third-party-primary,002060,f530388471df02819f7eddbde2965af66de02e5d0023e5c0b8cc091ee182a352,model-curated-pending-review,third-party-learner-content-v1
KV001656,new-third-party-stable,eighth,第八,第八,My classroom is on the eighth floor.,我的教室在八楼。,,[eɪtθ],[eɪtθ],stage::third-party-primary,000985,a3a9fc7e6af3c1cc93488b9becd3b58ebc13306565b9e2aa2af7021a643df719,model-curated-pending-review,third-party-learner-content-v1
KV001657,new-third-party-stable,eighty,八十,八十,There are eighty pages in this book.,这本书有八十页。,,[ˈeɪti],[ˈeɪti],stage::third-party-primary,000859,d7e3c7b2aee0651d5cd119dc07dea24de1de202fd0093188dd53050cd24087ab,model-curated-pending-review,third-party-learner-content-v1
KV001658,new-third-party-stable,either,两者中的任一个,两者中的任一个,You can take either bus.,两辆公交车你坐哪一辆都可以。,,[ˈaɪðə(r)],[ˈiːðər],stage::third-party-primary,001160,83b0b378d5870236d1f03e432f91bddaa8c5b64ceabab4cafd751ff3f13a944c,model-curated-pending-review,third-party-learner-content-v1
KV001659,new-third-party-stable,elbow,肘；肘部,肘；肘部,I bumped my elbow on the desk.,我的肘撞到了桌子。,,[ˈelbəʊ],[ˈelboʊ],stage::third-party-primary,002061,c4a51763beb9bab95c1a5f505be10f8f37911fb90e3d97a7c862a1839608fd40,model-curated-pending-review,third-party-learner-content-v1
KV001660,new-third-party-stable,elementary school,小学,小学,My little sister goes to elementary school.,我妹妹上小学。,,[ˌelɪˈmentri skuːl],[ˌelɪˈmentri skuːl],stage::third-party-primary,002556,5c7518ff3e6c1f0bca210e15626db88ef08219a8775fb2dfd8e48183561dda2d,model-curated-pending-review,third-party-learner-content-v1
KV001661,new-third-party-stable,eleventh,第十一,第十一,She finished eleventh in the race.,她在比赛中获得第十一名。,,[ɪˈlev(ə)nθ],[ɪˈlevnθ],stage::third-party-primary,001583,85befdd485f0cd78d0a2891982cf53f82e1ba63f329d3a138fb262153920794c,model-curated-pending-review,third-party-learner-content-v1
KV001662,new-third-party-stable,emergency,紧急情况；突发事件,紧急情况；突发事件,Call this number in an emergency.,遇到紧急情况请拨打这个号码。,,[ɪˈmɜːdʒənsi],[ɪˈmɜːrdʒənsi],stage::third-party-primary,002062,72c695822ae54858fe32ca4258453ac6d4055bb5dd5a3d0ef2bbeb5ba6276161,model-curated-pending-review,third-party-learner-content-v1
KV001663,new-third-party-stable,emperor,皇帝,皇帝,The emperor lived in a large palace.,皇帝住在一座大宫殿里。,,[ˈempərə(r)],[ˈempərər],stage::third-party-primary,002063,c6947b9e439951b253f61b94ae0e5c3d680b2aad9968579df5fde1060a68875c,model-curated-pending-review,third-party-learner-content-v1
KV001664,new-third-party-stable,end,结束；末尾；尽头,结束；末尾；尽头,We reached the end of the road.,我们到了这条路的尽头。,,[end],[end],stage::third-party-primary,001013,a70b0a8020bcd1c81a359c5d4a091ccc929a5a4f948e72bc35793c2b373aaeec,model-curated-pending-review,third-party-learner-content-v1
